Credit Card Number,Transaction Value,Transaction Location,Establishment Type,Transaction Time,Day of the Week,Expense Category,Cardholder Age,Cardholder Gender,Payment History,Card Limit,Current Balance,Previous Transactions,Supplementary Cards,Avg Previous Transaction Value,Foreign Transactions,Credit Utilization,Previous Suspicious Transactions,Time Since Last Transaction (days),Class (Fraud)
8580055136775652,22.22,San Francisco,Gas Station,11:15,Monday,Shopping,49,Non-binary,Average,8058,4431.92,2,1,283.58,6,0.3,3,12,0
2208806623623281,4303.4,Miami,Pharmacy,03:41,Sunday,Food,68,Non-binary,Average,5567,2622.98,45,2,447.47,6,0.5,4,22,1
4871132728067103,4193.0,San Francisco,Restaurant,11:54,Saturday,Shopping,44,Non-binary,Poor,3341,9486.16,23,3,470.52,3,0.97,1,22,1
6305530726745462,2382.84,Chicago,Electronics Store,09:59,Tuesday,Shopping,49,Non-binary,Average,7626,764.52,12,4,157.65,4,0.0,2,3,0
4780610648774389,976.34,Boston,Clothing Store,10:01,Tuesday,Utilities,41,Female,Good,6356,10050.89,37,0,252.77,0,0.64,4,1,0
6469853014891726,4425.42,Seattle,Hotel,06:51,Monday,Food,36,Female,Poor,14070,2670.53,44,3,267.73,0,0.85,2,18,0
1577746861622204,433.54,Seattle,Clothing Store,03:59,Friday,Food,54,Non-binary,Poor,15747,6737.86,42,3,342.57,2,0.73,4,0,0
0805483380837670,4479.85,Las Vegas,Pharmacy,14:43,Sunday,Food,66,Male,Average,19621,1.83,2,1,374.58,1,0.97,1,4,0
7325998463244635,737.61,Las Vegas,Cinema,21:03,Saturday,Travel,43,Non-binary,Average,9861,12418.88,37,4,64.28,0,0.14,2,7,0
3624626191480396,4576.57,Los Angeles,Cinema,19:45,Tuesday,Travel,43,Female,Good,15150,11826.34,10,1,175.25,2,0.41,1,26,0
2930276658580553,1002.83,Chicago,Gas Station,23:15,Thursday,Food,75,Non-binary,Poor,12125,6102.28,47,0,416.8,4,0.33,0,16,0
2919297291210710,63.1,Miami,Pharmacy,22:13,Thursday,Entertainment,50,Male,Average,14315,1864.45,34,1,391.66,1,0.67,3,10,0
1955813284661134,1678.92,Miami,Clothing Store,04:46,Tuesday,Food,25,Male,Poor,9814,8589.99,37,2,279.29,3,0.9,0,0,0
8999878253973169,3346.97,Houston,Gym,20:15,Saturday,Food,20,Female,Poor,18825,10392.14,49,0,45.29,1,0.04,1,18,0
4241386294313418,2071.11,San Francisco,Restaurant,10:09,Saturday,Utilities,59,Female,Poor,10172,13370.58,47,1,332.24,7,0.68,3,0,0
0634918820966546,927.93,San Francisco,Supermarket,22:42,Wednesday,Travel,67,Male,Poor,1988,4200.92,21,3,259.14,5,0.55,2,21,1
4199745250415052,2253.19,Chicago,Hotel,10:25,Saturday,Travel,71,Male,Good,12447,3782.06,38,0,217.62,9,0.29,2,7,0
5577891709983687,2702.28,Chicago,Clothing Store,09:16,Friday,Utilities,39,Non-binary,Poor,8530,5145.39,26,4,237.09,5,0.38,1,1,0
6408347722075277,261.16,Miami,Online Retailer,07:39,Wednesday,Food,58,Female,Poor,17168,6859.39,45,1,183.54,2,0.83,2,27,0
7523401021992261,1773.55,Denver,Gym,11:04,Sunday,Health,24,Male,Average,17324,4885.62,39,3,402.17,3,0.17,3,1,0
4418677639253896,3603.07,Las Vegas,Restaurant,16:14,Thursday,Travel,55,Non-binary,Good,11236,1647.05,25,2,394.65,6,0.74,3,6,0
3964344588155328,919.31,San Francisco,Restaurant,18:19,Wednesday,Utilities,66,Non-binary,Poor,15144,5954.67,19,2,415.9,0,0.88,3,13,0
6800858061885399,2660.78,Los Angeles,Supermarket,07:41,Wednesday,Shopping,41,Female,Average,11410,1701.49,5,2,333.68,8,0.7,3,29,0
3135698154373970,1913.26,Los Angeles,Electronics Store,07:50,Sunday,Shopping,29,Non-binary,Average,12228,8268.92,21,2,476.32,4,0.76,0,6,0
3011810763170089,177.54,Denver,Gym,21:34,Thursday,Entertainment,70,Non-binary,Average,17743,6501.72,41,3,192.78,3,0.92,1,18,0
8103104346347963,4120.23,Chicago,Clothing Store,05:52,Monday,Shopping,56,Non-binary,Poor,1588,12159.8,15,4,167.79,4,0.89,3,11,0
6015705597374088,4780.42,Chicago,Gym,04:22,Thursday,Utilities,50,Non-binary,Poor,3170,11209.78,38,3,417.69,7,0.79,3,3,1
6473824053775771,196.26,Las Vegas,Online Retailer,23:46,Friday,Entertainment,32,Male,Poor,19609,5799.15,10,3,16.03,2,0.46,4,8,0
1410221416979144,3865.5,Las Vegas,Gas Station,04:20,Tuesday,Shopping,51,Female,Average,18670,5842.87,12,4,479.02,4,0.49,4,11,0
8898631337640885,3796.25,Miami,Electronics Store,04:20,Sunday,Health,33,Female,Average,14550,10348.89,13,1,117.07,5,0.85,3,23,0
6266806783909963,1061.89,San Francisco,Clothing Store,08:35,Wednesday,Utilities,59,Female,Good,13869,4790.03,20,2,410.53,7,0.04,2,19,0
0663737500576692,3106.78,Los Angeles,Pharmacy,23:23,Sunday,Shopping,32,Female,Good,11268,13062.19,32,2,303.95,2,0.35,4,9,0
2829391238911021,1388.26,Chicago,Restaurant,22:40,Thursday,Utilities,51,Male,Poor,15502,10049.37,5,2,494.54,8,0.94,2,21,0
3220864225396120,4144.0,Seattle,Cinema,16:44,Thursday,Travel,21,Male,Poor,13444,10187.84,43,0,378.73,5,0.6,0,21,0
3866855259905414,2490.48,Miami,Restaurant,07:48,Monday,Shopping,54,Female,Average,10268,11921.88,22,4,69.67,9,0.26,2,10,0
5738990076834335,285.24,Las Vegas,Restaurant,00:33,Tuesday,Health,77,Male,Average,9132,6144.89,17,3,262.38,2,0.35,4,18,1
7853237611930603,4765.99,Miami,Cinema,00:39,Sunday,Entertainment,67,Male,Average,12203,7310.67,20,3,7.22,5,0.91,4,16,0
4435285781976873,163.48,New York,Gym,01:26,Friday,Entertainment,36,Non-binary,Good,15297,1928.38,26,2,371.17,9,0.77,0,0,0
3188610639304509,527.47,New York,Electronics Store,06:47,Wednesday,Entertainment,67,Male,Average,2517,331.23,13,3,284.35,7,0.89,4,20,0
1332996596106430,3584.9,San Francisco,Pharmacy,09:07,Thursday,Travel,64,Female,Poor,14382,88.52,4,4,473.73,5,0.89,3,24,0
3385923530829409,1554.03,Houston,Clothing Store,07:14,Sunday,Shopping,71,Male,Poor,1448,3137.19,17,1,322.91,5,0.73,0,29,0
0301734917949493,1560.91,Denver,Electronics Store,05:49,Sunday,Health,70,Male,Average,1072,12284.23,8,0,11.78,4,0.94,0,1,0
5183877391816446,1359.03,Los Angeles,Clothing Store,20:59,Monday,Shopping,22,Male,Poor,14693,5737.19,49,2,494.17,9,0.75,0,7,0
1598127833267819,475.19,Chicago,Hotel,05:10,Thursday,Health,20,Female,Good,7504,6819.99,22,4,326.2,4,0.37,3,10,0
5085273269965787,3181.42,Seattle,Online Retailer,04:24,Thursday,Food,59,Male,Poor,10780,12590.3,26,3,376.31,8,0.24,2,23,0
0720639428137073,771.14,Denver,Gas Station,08:56,Monday,Entertainment,38,Male,Good,10933,7898.08,12,3,48.94,9,0.28,0,29,0
2982454353195684,4508.55,Denver,Cinema,23:25,Tuesday,Utilities,42,Male,Good,12425,386.06,41,3,228.76,1,0.67,2,17,0
3304888482334953,652.97,Boston,Gas Station,20:16,Tuesday,Health,73,Non-binary,Good,1086,1005.1,11,2,244.7,1,0.01,2,4,0
6331129969115959,4305.14,Los Angeles,Hotel,09:03,Saturday,Food,73,Male,Good,10945,7274.31,7,2,252.71,2,0.31,4,29,0
8273137691573527,670.22,Los Angeles,Restaurant,20:16,Monday,Shopping,39,Male,Average,2126,7211.94,40,2,217.12,3,0.33,2,4,0
4082368636292416,4592.07,Chicago,Pharmacy,04:46,Tuesday,Entertainment,68,Non-binary,Poor,10338,945.65,37,0,222.84,2,0.41,4,2,0
8257703898536255,3864.87,Los Angeles,Restaurant,06:55,Sunday,Travel,55,Female,Good,2572,13194.51,23,1,233.12,3,0.47,1,18,0
0053081420608338,1460.47,Los Angeles,Pharmacy,18:34,Saturday,Food,21,Male,Good,13369,4069.72,17,2,67.4,6,0.86,4,23,0
2208817272273859,2169.35,New York,Electronics Store,14:34,Tuesday,Utilities,77,Male,Good,9676,9770.04,17,0,354.47,8,0.06,2,21,0
5827455906130206,4713.71,New York,Online Retailer,09:28,Monday,Travel,74,Non-binary,Average,14056,4619.98,38,1,58.77,2,0.61,2,22,0
4887734873218886,2454.73,Boston,Supermarket,00:34,Wednesday,Food,45,Female,Good,4920,7170.77,34,4,123.35,1,0.44,4,19,0
3652085233731155,2334.13,Houston,Cinema,04:00,Friday,Utilities,51,Female,Average,4232,1801.53,30,3,426.08,9,0.22,2,22,0
6582588055268695,1372.31,Boston,Supermarket,20:58,Sunday,Travel,41,Female,Average,15884,16.15,31,4,298.36,0,0.8,4,14,0
4016954105883581,552.56,Seattle,Restaurant,04:44,Tuesday,Health,55,Non-binary,Average,5707,2531.84,25,2,166.65,7,0.09,0,11,0
9695507642968861,2376.47,New York,Electronics Store,00:03,Friday,Travel,29,Non-binary,Poor,2774,14532.3,46,3,215.31,6,0.29,2,13,0
3736226228166957,4868.15,Chicago,Gym,12:36,Sunday,Entertainment,74,Male,Good,12290,8651.96,36,2,240.96,0,0.27,3,19,0
3265593532346407,2025.62,New York,Hotel,13:30,Thursday,Utilities,23,Male,Average,7578,10005.59,27,0,299.82,0,0.85,2,24,0
3599090194279535,4186.1,Seattle,Hotel,22:36,Thursday,Travel,38,Male,Average,10911,6098.55,31,1,164.24,0,0.71,3,13,0
7348703531185109,1000.4,Boston,Pharmacy,06:19,Monday,Utilities,48,Male,Poor,10419,5776.47,14,3,442.55,4,0.16,4,10,0
8346289501459213,595.81,San Francisco,Clothing Store,08:41,Tuesday,Travel,63,Male,Good,12688,8018.53,25,3,98.01,0,0.57,1,1,0
5914255841457326,619.04,Boston,Electronics Store,15:03,Friday,Travel,28,Male,Poor,15849,2535.43,43,4,128.02,5,0.63,1,5,0
3640578688888556,2378.75,Houston,Cinema,02:50,Thursday,Entertainment,54,Non-binary,Poor,19896,4006.58,4,0,155.43,3,0.22,0,19,0
8998331296328415,4195.39,Denver,Clothing Store,19:00,Sunday,Entertainment,74,Non-binary,Average,19190,8979.2,34,2,118.23,9,0.57,2,20,0
3398064670255942,4077.37,Los Angeles,Online Retailer,15:04,Monday,Shopping,46,Non-binary,Poor,19462,7019.89,40,2,285.83,8,0.3,0,22,0
4486367840568928,1768.85,Las Vegas,Electronics Store,06:34,Monday,Travel,50,Female,Average,18193,2704.94,20,2,280.39,3,0.77,3,3,0
5435913365827152,341.09,Denver,Hotel,18:41,Thursday,Travel,67,Male,Average,17327,7163.77,4,2,376.42,6,0.49,3,7,0
8157964784410125,2646.45,New York,Gym,04:06,Wednesday,Shopping,18,Male,Good,15607,12089.24,4,3,408.92,8,0.17,4,16,0
0564490919747727,4704.43,Los Angeles,Gas Station,23:12,Saturday,Food,43,Female,Good,10803,1423.6,45,3,480.21,5,0.53,3,23,0
5672823986764885,80.27,San Francisco,Gym,03:28,Wednesday,Shopping,36,Male,Poor,16996,859.79,7,1,8.96,7,0.26,0,24,0
4234575605845450,4987.13,San Francisco,Hotel,15:47,Saturday,Health,59,Non-binary,Average,5473,4953.03,21,4,93.92,1,0.75,3,20,0
5469510680782229,4819.58,Miami,Clothing Store,16:49,Monday,Entertainment,23,Female,Good,10466,11290.0,26,2,206.38,2,0.32,4,15,0
1199432904870032,3649.95,Denver,Restaurant,10:23,Thursday,Food,78,Non-binary,Good,12322,6344.19,19,1,107.03,5,0.13,1,28,0
4976267181011323,4961.3,Denver,Clothing Store,05:59,Friday,Travel,65,Female,Good,5668,2270.6,34,2,224.69,7,0.85,0,9,0
4013129384333175,2919.33,Houston,Electronics Store,06:12,Thursday,Food,47,Male,Average,13139,3054.43,14,3,19.1,3,0.29,2,6,0
9481682023731096,819.69,New York,Gas Station,12:20,Saturday,Travel,58,Female,Poor,19513,5744.08,25,4,273.45,8,0.02,4,17,0
4989753528362213,642.22,Miami,Hotel,08:27,Thursday,Food,28,Female,Average,8505,5852.45,13,2,51.28,6,0.73,3,4,0
0391551225762243,3872.79,Miami,Restaurant,08:47,Tuesday,Shopping,35,Non-binary,Good,19880,9348.28,12,2,115.89,1,0.69,1,4,0
8734120659444978,4061.31,Miami,Gas Station,15:55,Tuesday,Travel,56,Female,Good,13127,11378.36,46,4,360.44,1,0.61,3,10,0
4191038202733310,1577.09,Boston,Gym,20:26,Monday,Travel,20,Male,Good,18649,9529.18,22,1,411.41,6,0.55,2,6,0
5149389739881595,3074.53,Las Vegas,Pharmacy,08:03,Monday,Entertainment,54,Female,Poor,17497,8218.72,3,2,358.59,2,0.89,4,16,0
3012029955162996,2206.8,Houston,Gym,00:25,Tuesday,Entertainment,63,Male,Good,17480,6712.74,0,4,40.22,2,0.41,2,11,0
8512353391870036,1039.19,Seattle,Gym,00:27,Friday,Shopping,67,Female,Poor,13432,9441.98,18,3,137.03,1,0.63,3,6,0
0818659217931126,596.47,Houston,Gas Station,09:56,Saturday,Shopping,26,Male,Average,9259,4698.14,17,0,315.25,9,0.94,1,12,0
9981597023706221,1002.32,Denver,Clothing Store,05:36,Sunday,Health,19,Male,Poor,10973,1775.55,10,3,188.97,8,0.69,2,8,0
4553737853398985,1718.37,Chicago,Hotel,07:37,Sunday,Health,24,Female,Average,5374,11588.08,22,1,213.11,5,0.23,3,12,0
6532153844717650,1301.43,Las Vegas,Hotel,12:09,Saturday,Health,24,Female,Poor,14217,9630.22,28,0,180.48,4,0.53,0,20,0
3413020791794248,85.33,Miami,Hotel,00:26,Thursday,Utilities,31,Male,Good,1851,8259.86,0,2,422.65,3,0.11,4,3,0
5622748285388449,2841.86,Boston,Clothing Store,21:19,Wednesday,Utilities,38,Male,Poor,11969,8928.55,14,4,212.24,2,0.31,1,10,0
5027465355652880,2261.37,Houston,Gym,03:05,Friday,Food,42,Female,Poor,8716,12696.55,5,4,185.02,2,0.34,4,10,0
3770486316305828,3803.78,Los Angeles,Clothing Store,23:57,Monday,Entertainment,67,Female,Average,2652,7791.79,43,1,277.25,9,0.87,3,12,0
1721588733132687,2050.57,Houston,Hotel,10:03,Saturday,Entertainment,57,Female,Poor,8459,9895.22,10,3,74.39,8,0.55,1,26,0
0647912882033393,4554.17,Houston,Gas Station,20:25,Sunday,Travel,63,Male,Average,14682,4519.99,11,0,422.55,5,0.86,3,20,0
1731041927805382,3240.45,Chicago,Clothing Store,23:32,Tuesday,Entertainment,64,Non-binary,Good,6883,13060.36,25,4,336.43,4,0.99,0,2,0
3652922644771122,3293.6,New York,Electronics Store,12:30,Friday,Utilities,38,Female,Good,19942,11621.27,3,1,127.57,5,0.82,1,21,0
4069150982141183,574.84,Seattle,Online Retailer,20:07,Friday,Health,73,Female,Average,4295,3409.36,42,2,145.99,8,0.13,1,21,0
4658035901129481,4280.29,Seattle,Online Retailer,03:10,Friday,Food,33,Male,Poor,5437,9516.69,47,4,168.85,0,0.25,2,23,0
0275263089368277,4117.19,Houston,Cinema,09:08,Friday,Entertainment,28,Non-binary,Good,2000,5841.06,10,4,56.67,3,0.21,4,0,0
5819578979941811,2967.36,Seattle,Gym,20:51,Tuesday,Health,41,Male,Good,3485,7345.57,31,2,89.63,1,0.63,4,22,0
0278108766147951,4865.9,Denver,Hotel,07:15,Wednesday,Utilities,23,Male,Average,11519,4942.44,48,0,455.48,1,0.82,2,2,0
8649824854402340,1225.03,Las Vegas,Online Retailer,17:01,Thursday,Health,65,Non-binary,Good,7102,353.21,8,4,217.87,8,0.86,2,26,0
3047940796127083,1620.96,San Francisco,Gas Station,17:28,Thursday,Food,71,Female,Average,6838,2911.03,14,2,245.49,3,0.47,1,29,0
3181175868990943,3008.4,New York,Pharmacy,08:23,Friday,Food,53,Female,Average,3659,8903.15,7,1,351.09,7,0.54,2,25,0
9294341908468648,1544.94,Boston,Online Retailer,12:12,Thursday,Travel,43,Female,Good,12411,1842.39,16,3,73.03,8,0.32,2,10,0
9884229184796907,1722.26,New York,Cinema,21:05,Sunday,Entertainment,45,Male,Average,1992,14702.19,44,0,57.23,0,0.74,4,28,0
0884713765153897,2368.98,Boston,Hotel,21:57,Wednesday,Travel,36,Non-binary,Average,16733,9226.97,8,2,305.52,5,0.8,4,16,0
4792173938415962,2476.79,Boston,Cinema,02:00,Friday,Utilities,67,Female,Good,5311,221.93,33,4,387.34,8,0.84,3,11,0
5679945567425309,900.6,Las Vegas,Cinema,04:20,Wednesday,Utilities,56,Non-binary,Average,12824,14476.85,21,3,222.88,4,0.69,2,25,0
7918858369842403,2450.34,Boston,Hotel,09:38,Monday,Utilities,70,Female,Average,8372,4543.53,31,1,195.59,7,0.59,0,19,0
1753901626426618,4088.4,Houston,Restaurant,19:15,Tuesday,Shopping,52,Male,Average,11063,14056.13,38,3,151.71,5,0.08,1,20,0
3833022465158197,2558.1,Las Vegas,Cinema,23:23,Tuesday,Health,28,Male,Good,12172,11362.61,9,4,337.07,4,0.65,3,22,0
1010241956997316,3074.06,Chicago,Gym,09:19,Saturday,Utilities,74,Female,Poor,12736,4859.39,0,0,176.9,2,0.19,1,20,0
5156808248860226,2206.03,Chicago,Electronics Store,05:04,Tuesday,Utilities,58,Female,Poor,16464,150.93,41,0,190.33,8,0.5,3,21,0
5959519200040378,652.88,Denver,Hotel,01:04,Thursday,Entertainment,19,Male,Poor,4873,5087.31,4,4,288.91,4,0.02,3,11,0
3905890918498733,2233.91,Chicago,Hotel,11:18,Thursday,Health,76,Male,Good,3278,4683.52,37,3,312.95,0,0.46,2,7,0
4569914867542609,3181.82,New York,Restaurant,11:23,Tuesday,Utilities,21,Female,Poor,12441,2945.31,41,1,299.78,2,0.56,2,14,0
1370120566451897,3671.33,Las Vegas,Hotel,07:30,Tuesday,Food,47,Female,Poor,10913,6442.82,16,4,109.54,7,0.53,2,2,0
6446779722543812,200.97,Miami,Gym,12:24,Saturday,Food,64,Non-binary,Average,11440,7698.09,15,4,39.09,7,0.66,4,28,0
5668310792195969,4920.32,Las Vegas,Supermarket,09:44,Sunday,Food,55,Male,Poor,9150,8530.92,13,2,410.07,0,0.55,2,22,0
9785403187729567,3457.37,Chicago,Cinema,09:07,Tuesday,Travel,40,Male,Poor,7044,14408.33,37,3,49.05,2,0.82,2,24,0
8841423957625466,1694.06,Los Angeles,Restaurant,09:13,Tuesday,Entertainment,27,Non-binary,Good,9162,8603.85,16,3,121.64,9,0.96,0,1,0
6779003888338213,510.41,Las Vegas,Hotel,07:06,Monday,Travel,44,Female,Good,4707,3814.81,34,3,436.16,0,0.67,1,0,0
8317098026124708,2934.39,Boston,Restaurant,00:12,Thursday,Food,61,Male,Poor,14902,8276.64,31,0,180.68,2,0.69,0,0,0
3994796132583750,523.66,Los Angeles,Electronics Store,04:23,Friday,Shopping,29,Non-binary,Average,11753,852.44,2,2,132.5,3,0.34,3,2,0
5184039982545023,816.69,Houston,Clothing Store,22:02,Sunday,Entertainment,70,Non-binary,Good,7338,14317.8,17,1,42.97,6,0.05,4,23,0
2996018375681025,75.75,San Francisco,Gym,14:39,Saturday,Shopping,29,Male,Average,3789,1879.49,4,1,273.43,5,0.3,0,1,1
5719655541146713,836.75,Denver,Supermarket,12:40,Tuesday,Shopping,57,Male,Poor,9424,1072.43,26,1,276.7,3,0.72,1,1,0
6406111868031549,1837.63,Los Angeles,Gas Station,10:06,Friday,Travel,42,Male,Good,15852,5326.01,33,0,193.91,5,0.5,3,22,0
2619554037582266,3885.13,San Francisco,Online Retailer,07:40,Thursday,Shopping,36,Non-binary,Poor,7991,934.36,10,0,79.51,3,0.18,3,9,0
4430102236848665,1100.52,Miami,Pharmacy,00:29,Wednesday,Travel,69,Female,Poor,9332,2921.86,25,4,101.23,4,0.64,4,27,0
3458449617121572,3092.69,New York,Hotel,06:29,Tuesday,Travel,33,Male,Average,7340,8673.13,46,0,242.28,7,0.8,4,2,0
7562389872711156,482.21,Miami,Pharmacy,23:23,Sunday,Shopping,72,Non-binary,Poor,15593,9249.77,32,0,349.93,3,0.49,1,27,0
3841865874314744,2765.72,Denver,Pharmacy,17:53,Tuesday,Utilities,41,Non-binary,Good,11558,11062.33,10,3,136.23,9,0.31,2,7,0
9820950834852726,4608.98,Los Angeles,Gas Station,04:52,Sunday,Travel,59,Female,Average,19010,17.58,9,2,117.14,3,0.32,2,28,0
9643178979559279,1882.09,Miami,Electronics Store,10:11,Thursday,Food,52,Male,Good,14303,4668.25,30,1,336.39,8,0.93,1,9,0
1704952291877184,573.08,Denver,Pharmacy,03:18,Monday,Utilities,24,Male,Poor,19511,7537.19,45,2,7.75,2,0.71,4,14,0
2932621453631769,3598.33,Boston,Hotel,22:58,Sunday,Food,61,Male,Average,17334,12445.6,17,0,413.62,9,0.61,1,11,0
5907671156995191,1712.22,Denver,Clothing Store,13:29,Sunday,Health,72,Male,Average,16252,13275.85,30,4,345.61,4,0.06,3,13,0
7475814488377459,453.01,San Francisco,Hotel,22:10,Monday,Entertainment,41,Female,Good,18352,960.96,5,4,50.51,3,0.22,3,22,0
5761870579995912,4297.55,San Francisco,Gym,12:31,Sunday,Utilities,76,Non-binary,Average,9930,10164.38,25,0,96.38,9,0.01,3,22,0
4624453752925406,72.13,Boston,Supermarket,03:32,Wednesday,Utilities,58,Male,Poor,19278,3843.52,14,4,93.52,0,0.21,0,22,0
2547587905429151,511.22,New York,Gym,09:17,Sunday,Shopping,23,Male,Average,8391,860.49,21,3,313.34,6,0.33,4,5,0
8871612217293984,3739.39,Seattle,Restaurant,12:53,Sunday,Health,55,Non-binary,Good,7220,14235.14,49,0,220.37,4,0.39,2,2,0
8860606812105867,3024.16,Chicago,Gas Station,21:40,Thursday,Health,71,Female,Average,19975,13953.39,1,3,348.46,2,0.77,1,21,0
5412638912567081,1870.87,Boston,Hotel,18:25,Wednesday,Food,40,Male,Average,2709,7485.78,6,4,132.11,0,0.18,0,26,0
8994059864104762,3821.94,Los Angeles,Pharmacy,17:26,Saturday,Food,53,Male,Poor,11671,14230.01,46,4,112.32,5,0.8,4,25,0
1335901943561573,4024.38,Las Vegas,Hotel,06:38,Thursday,Utilities,31,Female,Poor,10947,1872.89,33,0,424.68,9,0.35,4,16,0
0585448137365296,4516.44,San Francisco,Electronics Store,22:54,Saturday,Health,50,Female,Good,8228,8878.49,36,2,7.13,9,0.15,2,14,0
5324497498746236,4555.69,Boston,Gas Station,04:13,Tuesday,Health,38,Non-binary,Average,1297,4335.17,33,2,184.3,2,0.4,0,4,0
7666472730430155,2438.87,Denver,Hotel,12:09,Wednesday,Shopping,35,Non-binary,Poor,11203,4483.03,11,0,51.9,4,0.41,2,0,0
3928665897347656,3200.19,Seattle,Pharmacy,00:54,Saturday,Food,22,Female,Average,10944,12555.1,3,3,118.86,2,0.18,3,27,0
8830464668650218,1369.77,Miami,Clothing Store,01:43,Monday,Travel,32,Male,Good,9005,3521.27,22,3,349.35,1,0.86,4,8,0
1359655445798804,4419.04,Seattle,Gym,10:53,Monday,Food,31,Non-binary,Good,13333,6167.5,35,3,362.26,1,0.24,2,21,0
2582184777631218,1749.18,Los Angeles,Electronics Store,21:44,Wednesday,Entertainment,58,Non-binary,Poor,4416,13753.79,18,0,235.98,3,0.83,4,15,0
8921167390677875,4224.13,Seattle,Clothing Store,00:55,Sunday,Travel,74,Female,Good,12580,14038.35,25,0,357.0,9,0.48,2,28,0
6607731407555326,1165.78,Las Vegas,Pharmacy,06:32,Friday,Food,57,Female,Good,6072,3952.59,2,1,448.1,5,0.24,0,6,0
2375351785283006,1300.83,Chicago,Gas Station,04:06,Monday,Health,63,Non-binary,Poor,3269,12946.18,38,0,315.89,7,0.61,1,11,0
3060206341256598,155.51,Seattle,Cinema,01:22,Monday,Health,78,Male,Good,2742,4834.07,14,3,378.01,3,0.27,0,19,0
2156467043334273,2907.73,Chicago,Gas Station,11:56,Tuesday,Shopping,49,Female,Good,12923,9907.94,47,3,340.81,7,0.31,2,22,0
7887339178705838,75.68,Seattle,Cinema,16:24,Friday,Utilities,27,Non-binary,Poor,7468,11396.3,30,4,77.72,2,0.63,2,14,0
2235180924256571,2696.85,Seattle,Electronics Store,12:55,Tuesday,Travel,55,Female,Poor,17941,10611.77,7,1,325.86,9,0.14,0,9,0
2962736080025664,4595.58,Boston,Online Retailer,05:11,Wednesday,Utilities,36,Female,Good,5199,6173.11,31,0,257.91,5,0.7,2,29,0
9113325393175587,3075.42,New York,Electronics Store,22:50,Thursday,Health,48,Non-binary,Good,12342,7006.33,1,1,172.79,6,0.47,1,29,0
2640338415712038,4458.05,Boston,Gas Station,11:42,Wednesday,Food,52,Female,Average,12298,8457.95,5,0,312.74,3,0.69,1,25,0
7771205467578211,1176.75,Houston,Restaurant,11:47,Sunday,Shopping,64,Female,Good,15137,9572.17,32,2,157.89,8,0.79,3,12,0
9900400912273393,4008.04,Houston,Cinema,09:39,Friday,Shopping,66,Male,Good,18270,12061.4,32,2,461.73,7,0.7,4,13,1
4521212875889820,2222.2,Las Vegas,Supermarket,03:42,Monday,Health,40,Non-binary,Average,11756,14779.28,35,3,62.24,8,0.01,1,4,0
8480871115127943,4011.04,Seattle,Electronics Store,13:20,Sunday,Entertainment,68,Female,Good,17744,9378.61,12,1,380.84,9,0.08,3,11,0
3795308716947131,952.46,Los Angeles,Cinema,16:12,Monday,Health,64,Female,Poor,8933,1836.31,18,1,94.38,4,0.15,0,14,0
9997287928033391,1756.4,Los Angeles,Online Retailer,06:56,Tuesday,Shopping,31,Male,Average,3231,12491.16,42,0,338.75,9,0.12,3,11,0
1113082752071869,3312.52,Boston,Online Retailer,02:29,Thursday,Entertainment,71,Male,Good,9212,6999.86,10,3,71.22,2,0.96,4,9,0
1080198119207816,1278.39,San Francisco,Restaurant,10:06,Sunday,Food,36,Non-binary,Good,3783,8326.94,40,3,384.85,2,0.05,0,4,0
3902463170446578,3018.53,Los Angeles,Pharmacy,18:28,Monday,Entertainment,24,Non-binary,Poor,12133,10385.71,13,4,285.04,7,0.46,4,21,0
2046601988833145,4120.12,Los Angeles,Supermarket,23:46,Tuesday,Entertainment,24,Male,Good,16580,12548.73,18,2,434.75,8,0.46,3,3,0
9690249844189199,50.89,San Francisco,Clothing Store,21:59,Saturday,Health,75,Female,Average,7653,7176.12,12,4,289.55,9,0.47,2,27,0
1621054064231520,1814.72,San Francisco,Clothing Store,08:53,Sunday,Utilities,74,Non-binary,Good,15599,9700.56,30,2,275.58,2,0.17,1,18,0
